Year,Country,CTS_Code,CTS_Full_Descriptor,CTS_Name,ISO2,ISO3,Indicator,ObjectId,Source,Unit,value
2012,Portugal,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,PT,PRT,Carbon Footprint of Bank Loans (Based on emission intensities),134,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,95.40968481
2012,Portugal,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,PT,PRT,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),135,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,80.00266567
2012,Portugal,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,PT,PRT,Carbon Footprint of Bank Loans (Based on emission multipliers),136,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,195.0051046
2012,Slovak Rep.,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,SK,SVK,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),137,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,87.65532535
2012,Slovak Rep.,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,SK,SVK,Carbon Footprint of Bank Loans (Based on emission intensities),138,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,105.8363971
2012,Slovak Rep.,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,SK,SVK,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),139,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,87.99642695
2012,Slovak Rep.,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,SK,SVK,Carbon Footprint of Bank Loans (Based on emission multipliers),140,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,198.0861627
2012,"Slovenia, Rep. of",ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,SI,SVN,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),141,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,86.40741651
2012,"Slovenia, Rep. of",ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,SI,SVN,Carbon Footprint of Bank Loans (Based on emission intensities),142,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,137.294526
2012,"Slovenia, Rep. of",ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,SI,SVN,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),143,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,95.16478281
2012,"Slovenia, Rep. of",ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,SI,SVN,Carbon Footprint of Bank Loans (Based on emission multipliers),144,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,213.8874522
2012,Spain,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,ES,ESP,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),145,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2012,Spain,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,ES,ESP,Carbon Footprint of Bank Loans (Based on emission intensities),146,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2012,Spain,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,ES,ESP,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),147,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2012,Spain,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,ES,ESP,Carbon Footprint of Bank Loans (Based on emission multipliers),148,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2012,Switzerland,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,CH,CHE,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),149,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,118.238019
2012,Switzerland,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,CH,CHE,Carbon Footprint of Bank Loans (Based on emission intensities),150,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,17.60291477
2012,Switzerland,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,CH,CHE,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),151,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,116.4470814
2012,Switzerland,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,CH,CHE,Carbon Footprint of Bank Loans (Based on emission multipliers),152,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,36.07675189
2012,Tunisia,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,TN,TUN,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),153,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,96.0697223972401
2012,Tunisia,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,TN,TUN,Carbon Footprint of Bank Loans (Based on emission intensities),154,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,269.488483763148
2012,Tunisia,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,TN,TUN,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),155,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,91.4204270455703
2012,Tunisia,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,TN,TUN,Carbon Footprint of Bank Loans (Based on emission multipliers),156,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,476.797609381269
2012,Turkey,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,TR,TUR,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),157,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,79.39291703
2012,Turkey,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,TR,TUR,Carbon Footprint of Bank Loans (Based on emission intensities),158,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,184.2652505
2012,Turkey,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,TR,TUR,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),159,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,77.33717926
2012,Turkey,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,TR,TUR,Carbon Footprint of Bank Loans (Based on emission multipliers),160,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,447.5417682
2013,Argentina,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,AR,ARG,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),1,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2013,Argentina,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,AR,ARG,Carbon Footprint of Bank Loans (Based on emission intensities),2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2013,Argentina,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,AR,ARG,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),3,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2013,Argentina,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,AR,ARG,Carbon Footprint of Bank Loans (Based on emission multipliers),4,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2013,Belgium,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,BE,BEL,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),5,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,83.54672423
2013,Belgium,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,BE,BEL,Carbon Footprint of Bank Loans (Based on emission intensities),6,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,78.70857419
2013,Belgium,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,BE,BEL,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),7,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,85.44596559
2013,Belgium,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,BE,BEL,Carbon Footprint of Bank Loans (Based on emission multipliers),8,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,120.8729475
2013,Brazil,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,BR,BRA,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),9,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,66.97259501
2013,Brazil,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,BR,BRA,Carbon Footprint of Bank Loans (Based on emission intensities),10,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,139.090054
2013,Brazil,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,BR,BRA,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),11,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,68.62418168
2013,Brazil,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,BR,BRA,Carbon Footprint of Bank Loans (Based on emission multipliers),12,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,251.9876161
2013,Brunei Darussalam,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,BN,BRN,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),13,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,97.63553784
2013,Brunei Darussalam,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,BN,BRN,Carbon Footprint of Bank Loans (Based on emission intensities),14,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,150.9597958
2013,Brunei Darussalam,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,BN,BRN,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),15,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,94.03407169
2013,Brunei Darussalam,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,BN,BRN,Carbon Footprint of Bank Loans (Based on emission multipliers),16,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,368.6606262
2013,Bulgaria,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,BG,BGR,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),17,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,62.70283845
2013,Bulgaria,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,BG,BGR,Carbon Footprint of Bank Loans (Based on emission intensities),18,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,214.5556326
2013,Bulgaria,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,BG,BGR,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),19,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,79.01409047
2013,Bulgaria,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,BG,BGR,Carbon Footprint of Bank Loans (Based on emission multipliers),20,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,508.6806711
2013,Canada,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,CA,CAN,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),21,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,69.74385872
2013,Canada,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,CA,CAN,Carbon Footprint of Bank Loans (Based on emission intensities),22,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,150.5848278
2013,Canada,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,CA,CAN,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),23,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,74.79862538
2013,Canada,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,CA,CAN,Carbon Footprint of Bank Loans (Based on emission multipliers),24,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,255.034067
